,Date,Sunset,DaylightHrs,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Cool,WetWeather,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Station,RH,CoolYearlyCum,Sunset7dAvg,DaylightHrs7dAvg,Tmax7dAvg,Tmin7dAvg,Tavg7dAvg,Depart7dAvg,DewPoint7dAvg,WetBulb7dAvg,Cool7dAvg,PrecipTotal7dAvg,StnPressure7dAvg,SeaLevel7dAvg,ResultSpeed7dAvg,ResultDir7dAvg,AvgSpeed7dAvg
1385,2014-08-06,19.1,14.270000000000001,80.0,62.0,71.0,-2.0,54.0,61.0,6.0,0,0.0,29.34,30.05,5.1,3.0,6.3,1,58.54197374225829,489.0,19.152857142857137,14.370000000000008,84.14285714285714,62.142857142857146,73.42857142857143,0.2857142857142857,56.857142857142854,63.142857142857146,8.428571428571429,0.41585714285714287,29.34428571428569,30.058571428571415,3.8285714285714305,16.714285714285715,6.642857142857143
1386,2014-08-07,19.07,14.22,81.0,61.0,71.0,-2.0,56.0,63.0,6.0,0,0.0,29.34,30.06,8.3,8.0,9.0,1,63.581299858022746,495.0,19.131428571428565,14.33142857142858,83.71428571428571,62.42857142857143,73.28571428571429,0.2857142857142857,57.0,63.285714285714285,8.285714285714286,0.41585714285714287,29.349999999999973,30.065714285714275,3.8714285714285737,14.142857142857142,6.728571428571429
1387,2014-08-08,19.05,14.18,82.0,66.0,74.0,1.0,57.0,64.0,9.0,0,0.0,29.34,30.05,10.1,7.0,10.7,1,61.758285436684936,504.0,19.112857142857138,14.295714285714293,83.28571428571429,63.0,73.28571428571429,0.2857142857142857,57.142857142857146,63.42857142857143,8.285714285714286,0.39442857142857146,29.349999999999973,30.064285714285706,4.971428571428574,12.0,7.271428571428571
1388,2014-08-09,19.03,14.150000000000002,80.0,66.0,73.0,0.0,57.0,63.0,8.0,0,0.0,29.34,30.07,8.6,6.0,9.1,1,63.129939474106564,512.0,19.092857142857138,14.260000000000007,82.42857142857143,64.0,73.28571428571429,0.2857142857142857,57.714285714285715,63.714285714285715,8.285714285714286,0.39442857142857146,29.341428571428544,30.058571428571415,5.971428571428574,12.285714285714286,7.971428571428571
1389,2014-08-10,19.0,14.1,81.0,69.0,75.0,2.0,59.0,65.0,10.0,0,0.0,29.28,30.0,7.7,4.0,8.6,1,64.99940180929681,522.0,19.071428571428566,14.221428571428577,81.57142857142857,65.0,73.28571428571429,0.2857142857142857,57.857142857142854,63.714285714285715,8.285714285714286,0.39442857142857146,29.32714285714283,30.045714285714272,6.4285714285714315,9.142857142857142,8.214285714285714
1390,2014-08-11,18.98,14.06,82.0,67.0,75.0,2.0,63.0,67.0,10.0,1,0.85,29.11,29.84,4.4,32.0,6.8,1,73.97838323286527,532.0,19.049999999999994,14.182857142857149,80.85714285714286,65.0,73.0,0.0,58.285714285714285,64.0,8.0,0.12157142857142864,29.294285714285685,30.014285714285702,7.000000000000003,9.0,8.114285714285714
1391,2014-08-12,18.97,14.04,70.0,61.0,66.0,-7.0,55.0,59.0,1.0,1,0.07,29.17,29.87,11.2,32.0,12.0,1,69.29749941941023,533.0,19.02857142857142,14.145714285714293,79.42857142857143,64.57142857142857,72.14285714285714,-0.8571428571428571,57.285714285714285,63.142857142857146,7.142857142857143,0.1314285714285715,29.274285714285686,29.99142857142856,7.914285714285717,13.142857142857142,8.928571428571429
1392,2014-08-13,18.93,13.98,82.0,57.0,70.0,-3.0,55.0,61.0,5.0,0,0.0,29.29,29.99,4.6,31.0,9.3,1,62.5400112533474,538.0,19.00428571428571,14.104285714285723,79.71428571428571,63.857142857142854,72.0,-1.0,57.42857142857143,63.142857142857146,7.0,0.1314285714285715,29.267142857142826,29.98285714285713,7.842857142857146,17.142857142857142,9.357142857142858
1393,2014-08-14,18.92,13.950000000000003,72.0,57.0,65.0,-7.0,48.0,56.0,0.0,0,0.0,29.35,30.07,7.0,5.0,7.7,1,50.341835877815676,538.0,18.982857142857142,14.065714285714295,78.42857142857143,63.285714285714285,71.14285714285714,-1.7142857142857142,56.285714285714285,62.142857142857146,6.142857142857143,0.1314285714285715,29.268571428571395,29.9842857142857,7.65714285714286,16.714285714285715,9.171428571428573
1394,2014-08-15,18.9,13.919999999999998,78.0,52.0,65.0,-7.0,50.0,58.0,0.0,0,0.0,29.28,30.02,5.2,24.0,6.0,1,56.38051895621534,538.0,18.96142857142857,14.02857142857144,77.85714285714286,61.285714285714285,69.85714285714286,-2.857142857142857,55.285714285714285,61.285714285714285,4.857142857142857,0.1314285714285715,29.259999999999966,29.979999999999986,6.957142857142861,19.142857142857142,8.5
1395,2014-08-16,18.87,13.870000000000001,82.0,62.0,72.0,0.0,61.0,65.0,7.0,0,0.0,29.2,29.91,7.9,24.0,8.3,1,74.24561134702098,545.0,18.93857142857143,13.988571428571438,78.14285714285714,60.714285714285715,69.71428571428571,-2.857142857142857,55.857142857142854,61.57142857142857,4.714285714285714,0.1314285714285715,29.239999999999963,29.957142857142845,6.85714285714286,21.714285714285715,8.385714285714284
1396,2014-08-17,18.85,13.830000000000002,71.0,64.0,68.0,-4.0,61.0,63.0,3.0,1,0.001,29.23,29.96,7.9,3.0,8.5,1,81.78982620496431,548.0,18.917142857142856,13.950000000000012,76.71428571428571,60.0,68.71428571428571,-3.7142857142857144,56.142857142857146,61.285714285714285,3.7142857142857144,0.13157142857142864,29.232857142857107,29.951428571428558,6.885714285714288,21.571428571428573,8.37142857142857
1397,2014-08-18,18.82,13.79,83.0,65.0,74.0,2.0,62.0,66.0,9.0,1,0.0,29.12,29.85,2.8,22.0,4.9,1,73.30063462942509,557.0,18.89428571428571,13.911428571428583,76.85714285714286,59.714285714285715,68.57142857142857,-3.7142857142857144,56.0,61.142857142857146,3.5714285714285716,0.010142857142857216,29.23428571428568,29.95285714285713,6.657142857142859,20.142857142857142,8.099999999999998
1398,2014-08-19,18.8,13.75,86.0,69.0,78.0,7.0,65.0,69.0,13.0,1,0.09,29.02,29.72,9.2,24.0,10.7,1,73.7627573402467,570.0,18.87,13.870000000000013,79.14285714285714,60.857142857142854,70.28571428571429,-1.7142857142857142,57.42857142857143,62.57142857142857,5.285714285714286,0.01300000000000007,29.21285714285711,29.931428571428558,6.371428571428573,19.0,7.914285714285713
1399,2014-08-20,18.77,13.7,86.0,66.0,76.0,5.0,63.0,68.0,11.0,0,0.0,29.17,29.86,7.4,25.0,7.9,1,72.4505989150979,581.0,18.84714285714286,13.830000000000013,79.71428571428571,62.142857142857146,71.14285714285714,-0.5714285714285714,58.57142857142857,63.57142857142857,6.142857142857143,0.01300000000000007,29.195714285714256,29.912857142857124,6.771428571428572,18.142857142857142,7.714285714285713
1400,2014-08-21,18.75,13.67,79.0,70.0,75.0,4.0,68.0,70.0,10.0,1,0.98,29.21,29.92,2.8,18.0,5.0,1,84.9843427096588,591.0,18.822857142857142,13.790000000000012,80.71428571428571,64.0,72.57142857142857,1.0,61.42857142857143,65.57142857142857,7.571428571428571,0.15300000000000005,29.17571428571426,29.891428571428555,6.171428571428572,20.0,7.3285714285714265
1401,2014-08-22,18.72,13.62,86.0,72.0,79.0,8.0,70.0,73.0,14.0,1,1.58,29.21,29.92,3.4,23.0,5.1,1,82.41303432407324,605.0,18.797142857142855,13.74714285714287,81.85714285714286,66.85714285714286,74.57142857142857,3.142857142857143,64.28571428571429,67.71428571428571,9.571428571428571,0.37871428571428584,29.165714285714262,29.877142857142843,5.914285714285714,19.857142857142858,7.1999999999999975
1402,2014-08-23,18.7,13.57,86.0,68.0,77.0,6.0,69.0,71.0,12.0,1,0.34,29.25,29.96,2.6,7.0,5.0,1,83.63722411048491,617.0,18.772857142857138,13.704285714285728,82.42857142857143,67.71428571428571,75.28571428571429,4.0,65.42857142857143,68.57142857142857,10.285714285714286,0.4272857142857144,29.17285714285712,29.884285714285703,5.1571428571428575,17.428571428571427,6.728571428571426
1403,2014-08-24,18.67,13.520000000000001,88.0,70.0,79.0,8.0,69.0,72.0,14.0,0,0.0,29.26,29.97,6.6,12.0,7.4,1,80.41689055776116,631.0,18.747142857142855,13.660000000000013,84.85714285714286,68.57142857142857,76.85714285714286,5.714285714285714,66.57142857142857,69.85714285714286,11.857142857142858,0.4271428571428572,29.177142857142833,29.885714285714272,4.971428571428572,18.714285714285715,6.5714285714285685
1404,2014-08-25,18.65,13.479999999999999,88.0,71.0,80.0,10.0,68.0,71.0,15.0,1,0.01,29.28,29.99,3.0,18.0,6.7,1,76.94024058983315,646.0,18.722857142857144,13.615714285714299,85.57142857142857,69.42857142857143,77.71428571428571,6.857142857142857,67.42857142857143,70.57142857142857,12.714285714285714,0.42857142857142866,29.199999999999978,29.905714285714275,5.000000000000001,18.142857142857142,6.8285714285714265
1405,2014-08-26,18.62,13.440000000000001,85.0,71.0,78.0,8.0,65.0,69.0,13.0,0,0.12,29.34,30.06,1.8,36.0,6.1,1,73.7627573402467,659.0,18.697142857142858,13.571428571428584,85.42857142857143,69.71428571428571,77.71428571428571,7.0,67.42857142857143,70.57142857142857,12.714285714285714,0.43285714285714294,29.24571428571426,29.954285714285703,3.9428571428571435,19.857142857142858,6.17142857142857
1406,2014-08-27,18.58,13.379999999999999,82.0,67.0,75.0,5.0,60.0,65.0,10.0,0,0.0,29.4,30.11,5.9,5.0,6.9,1,67.2589197621873,669.0,18.669999999999995,13.525714285714297,84.85714285714286,69.85714285714286,77.57142857142857,7.0,67.0,70.14285714285714,12.571428571428571,0.43285714285714294,29.278571428571404,29.989999999999984,3.72857142857143,17.0,6.028571428571427
1407,2014-08-28,18.57,13.350000000000001,77.0,67.0,72.0,2.0,57.0,63.0,7.0,1,0.001,29.35,30.08,7.6,8.0,8.6,1,64.5701762133993,676.0,18.644285714285708,13.480000000000013,84.57142857142857,69.42857142857143,77.14285714285714,6.714285714285714,65.42857142857143,69.14285714285714,12.142857142857142,0.2930000000000001,29.2985714285714,30.012857142857122,4.4142857142857155,15.571428571428571,6.542857142857142
1408,2014-08-29,18.53,13.3,86.0,71.0,79.0,9.0,67.0,70.0,14.0,0,0.08,29.19,29.92,10.7,17.0,11.1,1,76.39872724715251,690.0,18.617142857142852,13.434285714285725,84.57142857142857,69.28571428571429,77.14285714285714,6.857142857142857,65.0,68.71428571428571,12.142857142857142,0.0787142857142858,29.295714285714258,30.012857142857122,5.457142857142858,14.714285714285714,7.399999999999999
1409,2014-08-30,18.52,13.27,83.0,70.0,77.0,7.0,65.0,69.0,12.0,0,0.27,29.15,29.85,10.7,23.0,11.7,1,75.2428069261815,702.0,18.59142857142857,13.39142857142858,84.14285714285714,69.57142857142857,77.14285714285714,7.0,64.42857142857143,68.42857142857143,12.142857142857142,0.0687142857142858,29.281428571428542,29.997142857142837,6.614285714285715,17.0,8.357142857142856
1410,2014-08-31,18.48,13.21,85.0,68.0,77.0,8.0,65.0,69.0,12.0,1,0.0,29.18,29.89,5.7,21.0,6.6,1,75.2428069261815,714.0,18.564285714285713,13.347142857142869,83.71428571428571,69.28571428571429,76.85714285714286,7.0,63.857142857142854,68.0,11.857142857142858,0.0687142857142858,29.269999999999975,29.985714285714263,6.485714285714287,18.285714285714285,8.24285714285714
1411,2014-09-01,18.45,13.169999999999998,83.0,70.0,77.0,9.0,65.0,69.0,12.0,1,0.36,29.07,29.77,10.7,22.0,11.5,1,75.2428069261815,726.0,18.53571428571428,13.302857142857153,83.0,69.14285714285714,76.42857142857143,6.857142857142857,63.42857142857143,67.71428571428571,11.428571428571429,0.1187142857142858,29.239999999999974,29.954285714285692,7.585714285714287,18.857142857142858,8.928571428571427
1412,2014-09-02,18.43,13.129999999999999,82.0,67.0,75.0,7.0,60.0,65.0,10.0,1,0.01,29.18,29.88,5.4,28.0,5.9,1,67.2589197621873,736.0,18.508571428571425,13.25857142857144,82.57142857142857,68.57142857142857,76.0,6.714285714285714,62.714285714285715,67.14285714285714,11.0,0.10300000000000009,29.21714285714283,29.928571428571406,8.100000000000001,17.714285714285715,8.899999999999999
1413,2014-09-03,18.4,13.079999999999998,83.0,61.0,72.0,4.0,59.0,65.0,7.0,0,0.0,29.26,29.97,5.3,20.0,6.7,1,69.42916501780769,743.0,18.482857142857142,13.215714285714297,82.71428571428571,67.71428571428571,75.57142857142857,6.571428571428571,62.57142857142857,67.14285714285714,10.571428571428571,0.10300000000000009,29.19714285714283,29.908571428571406,8.014285714285716,19.857142857142858,8.87142857142857
1414,2014-09-04,18.37,13.040000000000001,85.0,71.0,78.0,10.0,66.0,70.0,13.0,1,0.26,29.21,29.93,11.4,20.0,12.6,1,75.83344472915752,756.0,18.454285714285714,13.171428571428581,83.85714285714286,68.28571428571429,76.42857142857143,7.714285714285714,63.857142857142854,68.14285714285714,11.428571428571429,0.1400000000000001,29.17714285714283,29.887142857142837,8.557142857142859,21.571428571428573,9.442857142857141
1415,2014-09-05,18.35,13.000000000000002,88.0,64.0,76.0,9.0,65.0,69.0,11.0,1,0.5,29.27,29.96,7.8,27.0,11.0,1,76.79013149329516,767.0,18.428571428571427,13.128571428571439,84.14285714285714,67.28571428571429,76.0,7.714285714285714,63.57142857142857,68.0,11.0,0.2000000000000001,29.188571428571404,29.892857142857128,8.142857142857144,23.0,9.428571428571429
1416,2014-09-06,18.32,12.95,75.0,60.0,68.0,1.0,51.0,58.0,3.0,0,0.0,29.42,30.13,7.1,33.0,8.4,1,54.78561518148861,770.0,18.4,13.082857142857154,83.0,65.85714285714286,74.71428571428571,6.857142857142857,61.57142857142857,66.42857142857143,9.714285714285714,0.1614285714285715,29.227142857142834,29.932857142857127,7.628571428571429,24.428571428571427,8.957142857142857
1417,2014-09-07,18.28,12.900000000000002,80.0,54.0,67.0,0.0,49.0,57.0,2.0,0,0.0,29.44,30.16,1.0,12.0,4.3,1,50.53673386811902,772.0,18.37142857142857,13.038571428571442,82.28571428571429,63.857142857142854,73.28571428571429,5.714285714285714,59.285714285714285,64.71428571428571,8.285714285714286,0.1614285714285715,29.264285714285688,29.971428571428557,6.957142857142857,23.142857142857142,8.628571428571428
1418,2014-09-08,18.25,12.85,77.0,55.0,66.0,0.0,52.0,59.0,1.0,0,0.0,29.33,30.07,6.0,17.0,6.2,1,60.66233933398305,773.0,18.342857142857145,12.992857142857156,81.42857142857143,61.714285714285715,71.71428571428571,4.428571428571429,57.42857142857143,63.285714285714285,6.714285714285714,0.11000000000000008,29.30142857142855,30.0142857142857,6.285714285714286,22.428571428571427,7.871428571428571
1419,2014-09-09,18.23,12.81,79.0,63.0,71.0,5.0,59.0,64.0,6.0,1,0.01,29.18,29.93,7.2,18.0,7.6,1,71.05719764999544,779.0,18.314285714285713,12.94714285714287,81.0,61.142857142857146,71.14285714285714,4.142857142857143,57.285714285714285,63.142857142857146,6.142857142857143,0.11000000000000008,29.30142857142855,30.021428571428554,6.542857142857144,21.0,8.114285714285714
1420,2014-09-10,18.2,12.77,80.0,56.0,68.0,2.0,61.0,64.0,3.0,1,1.31,28.97,29.67,7.3,25.0,15.8,1,81.78982620496431,782.0,18.28571428571428,12.902857142857156,80.57142857142857,60.42857142857143,70.57142857142857,3.857142857142857,57.57142857142857,63.0,5.571428571428571,0.2971428571428572,29.25999999999998,29.97857142857141,6.828571428571429,21.714285714285715,9.414285714285713
1421,2014-09-11,18.17,12.720000000000002,56.0,50.0,53.0,-12.0,42.0,47.0,0.0,0,0.0,29.46,30.15,9.8,35.0,10.3,1,48.815342151111565,782.0,18.25714285714285,12.85714285714287,76.42857142857143,57.42857142857143,67.0,0.7142857142857143,54.142857142857146,59.714285714285715,3.7142857142857144,0.26000000000000006,29.295714285714265,30.009999999999984,6.600000000000001,23.857142857142858,9.085714285714284
1422,2014-09-12,18.15,12.68,55.0,44.0,50.0,-15.0,43.0,46.0,0.0,1,0.13,29.55,30.27,11.7,35.0,12.5,1,62.08585881602334,782.0,18.228571428571424,12.811428571428584,71.71428571428571,54.57142857142857,63.285714285714285,-2.7142857142857144,51.0,56.42857142857143,2.142857142857143,0.20714285714285724,29.335714285714264,30.054285714285697,7.157142857142858,25.0,9.299999999999999
1423,2014-09-13,18.12,12.64,59.0,41.0,50.0,-15.0,40.0,44.0,0.0,0,0.0,29.59,30.33,3.2,33.0,7.7,1,45.46413986142339,782.0,18.199999999999996,12.76714285714287,69.42857142857143,51.857142857142854,60.714285714285715,-5.0,49.42857142857143,54.42857142857143,1.7142857142857142,0.20714285714285724,29.35999999999998,30.082857142857126,6.600000000000001,25.0,9.2
1424,2014-09-14,18.08,12.579999999999998,65.0,42.0,54.0,-10.0,43.0,49.0,0.0,0,0.0,29.49,30.25,4.5,22.0,4.8,1,51.253247049172856,782.0,18.171428571428567,12.721428571428584,67.28571428571429,50.142857142857146,58.857142857142854,-6.428571428571429,48.57142857142857,53.285714285714285,1.4285714285714286,0.20714285714285724,29.36714285714284,30.09571428571427,7.100000000000001,26.428571428571427,9.27142857142857
1425,2014-09-15,18.05,12.530000000000001,62.0,51.0,57.0,-7.0,48.0,52.0,0.0,1,0.001,29.41,30.14,2.2,30.0,4.9,1,65.29770648402649,782.0,18.14285714285714,12.675714285714298,65.14285714285714,49.57142857142857,57.57142857142857,-7.428571428571429,48.0,52.285714285714285,1.2857142857142858,0.20728571428571435,29.37857142857141,30.10571428571427,6.557142857142859,28.285714285714285,9.085714285714285
1426,2014-09-16,18.0,12.469999999999999,68.0,44.0,56.0,-8.0,43.0,50.0,0.0,0,0.0,29.41,30.15,3.0,30.0,4.4,1,47.19101763660393,782.0,18.109999999999996,12.62714285714287,63.57142857142857,46.857142857142854,55.42857142857143,-9.285714285714286,45.714285714285715,50.285714285714285,0.42857142857142855,0.20585714285714293,29.41142857142855,30.13714285714284,5.957142857142858,30.0,8.628571428571428
1427,2014-09-17,17.97,12.419999999999998,70.0,48.0,59.0,-5.0,45.0,52.0,0.0,0,0.0,29.29,30.02,0.4,17.0,2.8,1,49.67714618397375,782.0,18.07714285714285,12.57714285714287,62.142857142857146,45.714285714285715,54.142857142857146,-10.285714285714286,43.42857142857143,48.57142857142857,0.0,0.018714285714285777,29.457142857142834,30.18714285714284,4.971428571428573,28.857142857142858,6.7714285714285705
1428,2014-09-18,17.93,12.35,70.0,53.0,62.0,-2.0,52.0,56.0,0.0,1,0.0,29.4,30.12,5.5,4.0,6.3,1,68.15522707989102,782.0,18.042857142857134,12.524285714285726,64.14285714285714,46.142857142857146,55.42857142857143,-8.857142857142858,44.857142857142854,49.857142857142854,0.0,0.018714285714285777,29.448571428571405,30.182857142857127,4.3571428571428585,24.428571428571427,6.199999999999998
1429,2014-09-19,17.92,12.320000000000002,78.0,53.0,66.0,3.0,48.0,56.0,1.0,1,0.0,29.31,30.06,10.7,18.0,11.5,1,48.96721541768603,783.0,18.00999999999999,12.472857142857155,67.42857142857143,47.42857142857143,57.714285714285715,-6.285714285714286,45.57142857142857,51.285714285714285,0.14285714285714285,0.00014285714285720643,29.41428571428569,30.152857142857126,4.214285714285716,22.0,6.057142857142856
1430,2014-09-20,17.88,12.259999999999998,77.0,63.0,70.0,8.0,61.0,64.0,5.0,1,0.12,29.1,29.83,9.8,23.0,10.1,1,77.81918680604676,788.0,17.975714285714275,12.41857142857144,70.0,50.57142857142857,60.57142857142857,-3.0,48.57142857142857,54.142857142857146,0.8571428571428571,0.01728571428571435,29.34428571428569,30.081428571428553,5.157142857142858,20.571428571428573,6.399999999999999
1431,2014-09-21,17.85,12.220000000000002,69.0,51.0,60.0,-2.0,50.0,55.0,0.0,1,0.001,29.26,29.94,10.5,31.0,12.7,1,65.7275506084549,788.0,17.942857142857132,12.367142857142868,70.57142857142857,51.857142857142854,61.42857142857143,-1.8571428571428572,49.57142857142857,55.0,0.8571428571428571,0.01742857142857149,29.311428571428543,30.03714285714284,6.014285714285715,21.857142857142858,7.528571428571427
1432,2014-09-22,17.82,12.17,67.0,46.0,57.0,-5.0,43.0,49.0,0.0,0,0.0,29.52,30.22,1.7,31.0,5.5,1,45.403636695073594,788.0,17.90999999999999,12.315714285714296,71.28571428571429,51.142857142857146,61.42857142857143,-1.5714285714285714,48.857142857142854,54.57142857142857,0.8571428571428571,0.01728571428571435,29.32714285714283,30.04857142857141,5.942857142857144,22.0,7.614285714285713
1433,2014-09-23,17.8,12.13,74.0,51.0,63.0,2.0,46.0,53.0,0.0,0,0.0,29.57,30.3,1.9,20.0,4.3,1,46.89881337396316,788.0,17.88142857142856,12.267142857142868,72.14285714285714,52.142857142857146,62.42857142857143,-0.14285714285714285,49.285714285714285,55.0,0.8571428571428571,0.01728571428571435,29.349999999999973,30.069999999999983,5.7857142857142865,20.571428571428573,7.599999999999999
1434,2014-09-24,17.77,12.09,77.0,54.0,66.0,5.0,49.0,56.0,1.0,0,0.0,29.57,30.3,4.3,13.0,5.6,1,51.91071348289349,789.0,17.852857142857136,12.220000000000011,73.14285714285714,53.0,63.42857142857143,1.2857142857142858,49.857142857142854,55.57142857142857,1.0,0.01728571428571435,29.389999999999976,30.10999999999998,6.342857142857143,20.0,7.999999999999999
1435,2014-09-25,17.73,12.030000000000001,74.0,56.0,65.0,4.0,52.0,58.0,0.0,0,0.0,29.52,30.25,0.6,11.0,1.9,1,62.36526836714393,789.0,17.824285714285704,12.174285714285727,73.71428571428571,53.42857142857143,63.857142857142854,2.142857142857143,49.857142857142854,55.857142857142854,1.0,0.01728571428571435,29.407142857142833,30.12857142857141,5.642857142857144,21.0,7.371428571428571
1436,2014-09-26,17.7,11.98,79.0,51.0,65.0,5.0,53.0,58.0,0.0,1,0.0,29.51,30.23,3.7,6.0,4.5,1,65.33764324166677,789.0,17.79285714285713,12.125714285714297,73.85714285714286,53.142857142857146,63.714285714285715,2.4285714285714284,50.57142857142857,56.142857142857146,0.8571428571428571,0.01728571428571435,29.43571428571426,30.152857142857123,4.642857142857145,19.285714285714285,6.371428571428571
1437,2014-09-27,17.68,11.95,79.0,54.0,67.0,7.0,54.0,59.0,2.0,0,0.0,29.47,30.21,3.1,7.0,3.8,1,64.67358098710076,791.0,17.764285714285702,12.081428571428583,74.14285714285714,51.857142857142854,63.285714285714285,2.2857142857142856,49.57142857142857,55.42857142857143,0.42857142857142855,0.00014285714285720643,29.4885714285714,30.207142857142838,3.6857142857142877,17.0,5.47142857142857
1438,2014-09-28,17.65,11.899999999999999,78.0,53.0,66.0,7.0,55.0,59.0,1.0,1,0.0,29.38,30.12,2.3,6.0,3.2,1,69.29749941941023,792.0,17.735714285714273,12.035714285714297,75.42857142857143,52.142857142857146,64.14285714285714,3.5714285714285716,50.285714285714285,56.0,0.5714285714285714,6.356522451257872e-17,29.50571428571426,30.232857142857124,2.5142857142857165,13.428571428571429,4.114285714285713
1439,2014-09-29,17.62,11.850000000000001,83.0,53.0,68.0,9.0,54.0,58.0,3.0,1,0.01,29.28,30.0,5.0,36.0,9.0,1,63.01293735828924,795.0,17.70714285714285,11.99000000000001,77.71428571428571,53.142857142857146,65.71428571428571,5.571428571428571,51.857142857142854,57.285714285714285,1.0,0.0014285714285714923,29.471428571428543,30.201428571428554,2.985714285714288,14.142857142857142,4.614285714285714
1440,2014-09-30,17.58,11.799999999999997,58.0,47.0,53.0,-6.0,47.0,50.0,0.0,1,0.001,29.29,30.03,8.8,2.0,9.7,1,72.39630712059922,795.0,17.675714285714275,11.942857142857154,75.42857142857143,52.57142857142857,64.28571428571429,4.428571428571429,52.0,56.857142857142854,1.0,0.0015714285714286352,29.431428571428544,30.162857142857124,3.971428571428574,11.571428571428571,5.385714285714286
1441,2014-10-01,17.57,11.77,70.0,49.0,60.0,2.0,50.0,55.0,0.0,0,0.0,29.22,29.95,10.3,13.0,10.4,1,65.7275506084549,795.0,17.647142857142846,11.897142857142867,74.42857142857143,51.857142857142854,63.42857142857143,4.0,52.142857142857146,56.714285714285715,0.8571428571428571,0.0015714285714286352,29.381428571428547,30.11285714285712,4.828571428571432,11.571428571428571,6.071428571428571
1442,2014-10-02,17.53,11.71,72.0,63.0,68.0,10.0,61.0,63.0,3.0,1,0.32,29.03,29.78,7.2,17.0,7.9,1,81.78982620496431,798.0,17.61857142857142,11.851428571428581,74.14285714285714,52.857142857142854,63.857142857142854,4.857142857142857,53.42857142857143,57.42857142857143,1.2857142857142858,0.047285714285714354,29.311428571428543,30.045714285714265,5.771428571428575,12.428571428571429,6.928571428571429
1443,2014-10-03,17.5,11.67,65.0,43.0,54.0,-3.0,45.0,49.0,0.0,1,0.68,28.95,29.67,15.1,28.0,16.4,1,60.297228969823436,798.0,17.58999999999999,11.807142857142866,72.14285714285714,51.714285714285715,62.285714285714285,3.7142857142857144,52.285714285714285,56.142857142857146,1.2857142857142858,0.14442857142857152,29.231428571428545,29.965714285714263,7.400000000000004,15.571428571428571,8.62857142857143
1444,2014-10-04,17.48,11.61,47.0,35.0,41.0,-16.0,34.0,39.0,0.0,1,0.06,29.0,29.72,13.5,26.0,13.8,1,22.58409714790862,798.0,17.56142857142856,11.758571428571438,67.57142857142857,49.0,58.57142857142857,0.42857142857142855,49.42857142857143,53.285714285714285,1.0,0.15300000000000008,29.164285714285686,29.895714285714263,8.88571428571429,18.285714285714285,10.057142857142859
1445,2014-10-05,17.45,11.57,55.0,37.0,46.0,-11.0,35.0,42.0,0.0,1,0.01,28.95,29.68,8.5,23.0,9.0,1,21.97565002884596,798.0,17.53285714285713,11.711428571428579,64.28571428571429,46.714285714285715,55.714285714285715,-2.142857142857143,46.57142857142857,50.857142857142854,0.8571428571428571,0.15442857142857153,29.102857142857115,29.83285714285712,9.771428571428574,20.714285714285715,10.885714285714286
1446,2014-10-06,17.42,11.520000000000001,61.0,42.0,52.0,-4.0,38.0,45.0,0.0,0,0.01,28.89,29.61,7.9,25.0,8.8,1,30.968054211035817,798.0,17.504285714285704,11.66428571428572,61.142857142857146,45.142857142857146,53.42857142857143,-4.0,44.285714285714285,49.0,0.42857142857142855,0.15442857142857153,29.047142857142827,29.77714285714283,10.185714285714289,19.142857142857142,10.857142857142858
1447,2014-10-07,17.4,11.479999999999999,66.0,48.0,57.0,1.0,43.0,50.0,0.0,0,0.001,29.0,29.69,9.8,25.0,11.5,1,45.403636695073594,798.0,17.478571428571417,11.618571428571434,62.285714285714285,45.285714285714285,54.0,-3.0,43.714285714285715,49.0,0.42857142857142855,0.15442857142857153,29.005714285714255,29.728571428571403,10.328571428571433,22.428571428571427,11.114285714285714
1448,2014-10-08,17.37,11.440000000000001,65.0,44.0,55.0,-1.0,35.0,46.0,0.0,0,0.0,29.27,29.97,11.0,27.0,11.3,1,13.648940743386834,798.0,17.44999999999999,11.571428571428578,61.57142857142857,44.57142857142857,53.285714285714285,-3.4285714285714284,41.57142857142857,47.714285714285715,0.42857142857142855,0.15442857142857153,29.012857142857115,29.73142857142855,10.428571428571432,24.428571428571427,11.242857142857142
1449,2014-10-09,17.33,11.379999999999999,62.0,43.0,53.0,-2.0,34.0,44.0,0.0,0,0.0,29.38,30.09,3.4,36.0,5.8,1,9.944766070016149,798.0,17.421428571428557,11.524285714285721,60.142857142857146,41.714285714285715,51.142857142857146,-5.142857142857143,37.714285714285715,45.0,0.0,0.10871428571428579,29.062857142857116,29.775714285714262,9.88571428571429,27.142857142857142,10.94285714285714
1450,2014-10-10,17.32,11.350000000000001,58.0,39.0,49.0,-6.0,39.0,44.0,0.0,0,0.0,29.43,30.16,7.7,2.0,8.2,1,42.1233608652954,798.0,17.39571428571427,11.478571428571433,59.142857142857146,41.142857142857146,50.42857142857143,-5.571428571428571,36.857142857142854,44.285714285714285,0.0,0.011571428571428646,29.131428571428547,29.845714285714262,8.828571428571433,23.428571428571427,9.771428571428569
