month,Species,NumMosquitos,Sunset,Street,DaylightHrs,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Cool,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,WnvPresent
6,CULEX PIPIENS/RESTUANS,1,1929, S DEARBORN ST,1513,82.0,64.0,73.0,4.0,60.0,65.0,8.0,0.0,29.18,29.81,5.3,7.0,6.2,0
6,CULEX RESTUANS,8,1929, S UNION AVE,1513,82.0,64.0,73.0,4.0,60.0,65.0,8.0,0.0,29.18,29.81,5.3,7.0,6.2,0
6,CULEX PIPIENS/RESTUANS,16,1929, S KOLMAR,1513,82.0,64.0,73.0,4.0,60.0,65.0,8.0,0.0,29.18,29.81,5.3,7.0,6.2,0
6,CULEX RESTUANS,23,1929, S KOLMAR,1513,82.0,64.0,73.0,4.0,60.0,65.0,8.0,0.0,29.18,29.81,5.3,7.0,6.2,0
6,CULEX PIPIENS/RESTUANS,4,1929, W 64TH ST,1513,82.0,64.0,73.0,4.0,60.0,65.0,8.0,0.0,29.18,29.81,5.3,7.0,6.2,0
6,CULEX RESTUANS,1,1929, W 64TH ST,1513,82.0,64.0,73.0,4.0,60.0,65.0,8.0,0.0,29.18,29.81,5.3,7.0,6.2,0
6,CULEX PIPIENS/RESTUANS,6,1929, S PULASKI RD,1513,82.0,64.0,73.0,4.0,60.0,65.0,8.0,0.0,29.18,29.81,5.3,7.0,6.2,0
6,CULEX RESTUANS,1,1929, S PULASKI RD,1513,82.0,64.0,73.0,4.0,60.0,65.0,8.0,0.0,29.18,29.81,5.3,7.0,6.2,0
6,CULEX PIPIENS/RESTUANS,43,1929, S DOTY AVE,1513,82.0,64.0,73.0,4.0,60.0,65.0,8.0,0.0,29.18,29.81,5.3,7.0,6.2,0
6,CULEX RESTUANS,33,1929, S DOTY AVE,1513,82.0,64.0,73.0,4.0,60.0,65.0,8.0,0.0,29.18,29.81,5.3,7.0,6.2,0
6,CULEX RESTUANS,1,1929, S STONY ISLAND AVE,1513,82.0,64.0,73.0,4.0,60.0,65.0,8.0,0.0,29.18,29.81,5.3,7.0,6.2,0
6,CULEX PIPIENS/RESTUANS,38,1929, S TORRENCE AVE,1513,82.0,64.0,73.0,4.0,60.0,65.0,8.0,0.0,29.18,29.81,5.3,7.0,6.2,0
6,CULEX RESTUANS,27,1929, S TORRENCE AVE,1513,82.0,64.0,73.0,4.0,60.0,65.0,8.0,0.0,29.18,29.81,5.3,7.0,6.2,0
6,CULEX PIPIENS/RESTUANS,4,1929, E 105TH ST,1513,82.0,64.0,73.0,4.0,60.0,65.0,8.0,0.0,29.18,29.81,5.3,7.0,6.2,0
6,CULEX RESTUANS,2,1929, E 105TH ST,1513,82.0,64.0,73.0,4.0,60.0,65.0,8.0,0.0,29.18,29.81,5.3,7.0,6.2,0
6,CULEX RESTUANS,1,1929, E 130TH ST,1513,82.0,64.0,73.0,4.0,60.0,65.0,8.0,0.0,29.18,29.81,5.3,7.0,6.2,0
6,CULEX RESTUANS,1,1929, E 91ST PL,1513,82.0,64.0,73.0,4.0,60.0,65.0,8.0,0.0,29.18,29.81,5.3,7.0,6.2,0
6,CULEX RESTUANS,6,1929, W ADDISON ST,1513,82.0,64.0,73.0,4.0,60.0,65.0,8.0,0.0,29.18,29.81,5.3,7.0,6.2,0
6,CULEX PIPIENS/RESTUANS,15,1929, W GARFIELD BLVD,1513,82.0,64.0,73.0,4.0,60.0,65.0,8.0,0.0,29.18,29.81,5.3,7.0,6.2,0
6,CULEX RESTUANS,20,1929, W GARFIELD BLVD,1513,82.0,64.0,73.0,4.0,60.0,65.0,8.0,0.0,29.18,29.81,5.3,7.0,6.2,0
6,CULEX PIPIENS/RESTUANS,3,1929, N LARAMIE AVE,1513,82.0,64.0,73.0,4.0,60.0,65.0,8.0,0.0,29.18,29.81,5.3,7.0,6.2,0
6,CULEX PIPIENS/RESTUANS,3,1929, W 72ND ST,1513,82.0,64.0,73.0,4.0,60.0,65.0,8.0,0.0,29.18,29.81,5.3,7.0,6.2,0
6,CULEX PIPIENS/RESTUANS,7,1929, N ASHLAND AVE,1513,82.0,64.0,73.0,4.0,60.0,65.0,8.0,0.0,29.18,29.81,5.3,7.0,6.2,0
6,CULEX PIPIENS/RESTUANS,5,1929, W 65TH ST,1513,82.0,64.0,73.0,4.0,60.0,65.0,8.0,0.0,29.18,29.81,5.3,7.0,6.2,0
6,CULEX RESTUANS,6,1929, W 65TH ST,1513,82.0,64.0,73.0,4.0,60.0,65.0,8.0,0.0,29.18,29.81,5.3,7.0,6.2,0
6,CULEX PIPIENS/RESTUANS,2,1931, N OAK PARK AVE,1514,71.0,62.0,67.0,-3.0,59.0,62.0,2.0,0.01,28.9,29.6,11.4,26.0,12.7,0
6,CULEX RESTUANS,33,1931, N OAK PARK AVE,1514,71.0,62.0,67.0,-3.0,59.0,62.0,2.0,0.01,28.9,29.6,11.4,26.0,12.7,0
6,CULEX RESTUANS,1,1931, N OAKLEY AVE,1514,71.0,62.0,67.0,-3.0,59.0,62.0,2.0,0.01,28.9,29.6,11.4,26.0,12.7,0
6,CULEX PIPIENS/RESTUANS,26,1931, N PITTSBURGH AVE,1514,71.0,62.0,67.0,-3.0,59.0,62.0,2.0,0.01,28.9,29.6,11.4,26.0,12.7,0
6,CULEX PIPIENS/RESTUANS,47,1931, N PITTSBURGH AVE,1514,71.0,62.0,67.0,-3.0,59.0,62.0,2.0,0.01,28.9,29.6,11.4,26.0,12.7,0
6,CULEX RESTUANS,2,1931, N WESTERN AVE,1514,71.0,62.0,67.0,-3.0,59.0,62.0,2.0,0.01,28.9,29.6,11.4,26.0,12.7,0
6,CULEX PIPIENS/RESTUANS,36,1931,  W ARMITAGE AVENUE,1514,71.0,62.0,67.0,-3.0,59.0,62.0,2.0,0.01,28.9,29.6,11.4,26.0,12.7,0
6,CULEX RESTUANS,15,1931,  W ARMITAGE AVENUE,1514,71.0,62.0,67.0,-3.0,59.0,62.0,2.0,0.01,28.9,29.6,11.4,26.0,12.7,0
6,CULEX RESTUANS,2,1931, N KEDVALE AVE,1514,71.0,62.0,67.0,-3.0,59.0,62.0,2.0,0.01,28.9,29.6,11.4,26.0,12.7,0
6,CULEX PIPIENS/RESTUANS,1,1931, N MILWAUKEE AVE,1514,71.0,62.0,67.0,-3.0,59.0,62.0,2.0,0.01,28.9,29.6,11.4,26.0,12.7,0
6,CULEX RESTUANS,1,1931, N MILWAUKEE AVE,1514,71.0,62.0,67.0,-3.0,59.0,62.0,2.0,0.01,28.9,29.6,11.4,26.0,12.7,0
6,CULEX PIPIENS/RESTUANS,19,1931, N MOSELL AVE,1514,71.0,62.0,67.0,-3.0,59.0,62.0,2.0,0.01,28.9,29.6,11.4,26.0,12.7,0
6,CULEX PIPIENS/RESTUANS,1,1931, N LEMONT AVE,1514,71.0,62.0,67.0,-3.0,59.0,62.0,2.0,0.01,28.9,29.6,11.4,26.0,12.7,0
6,CULEX PIPIENS/RESTUANS,3,1931, N PULASKI RD,1514,71.0,62.0,67.0,-3.0,59.0,62.0,2.0,0.01,28.9,29.6,11.4,26.0,12.7,0
6,CULEX RESTUANS,2,1931, N PULASKI RD,1514,71.0,62.0,67.0,-3.0,59.0,62.0,2.0,0.01,28.9,29.6,11.4,26.0,12.7,0
6,CULEX TERRITANS,6,1931, N PULASKI RD,1514,71.0,62.0,67.0,-3.0,59.0,62.0,2.0,0.01,28.9,29.6,11.4,26.0,12.7,0
6,CULEX PIPIENS/RESTUANS,3,1931, W HIGGINS RD,1514,71.0,62.0,67.0,-3.0,59.0,62.0,2.0,0.01,28.9,29.6,11.4,26.0,12.7,0
6,CULEX PIPIENS/RESTUANS,17,1931, W OHARE AIRPORT,1514,71.0,62.0,67.0,-3.0,59.0,62.0,2.0,0.01,28.9,29.6,11.4,26.0,12.7,0
6,CULEX PIPIENS/RESTUANS,50,1931, W OHARE AIRPORT,1514,71.0,62.0,67.0,-3.0,59.0,62.0,2.0,0.01,28.9,29.6,11.4,26.0,12.7,0
6,CULEX PIPIENS/RESTUANS,39,1931, W OHARE AIRPORT,1514,71.0,62.0,67.0,-3.0,59.0,62.0,2.0,0.01,28.9,29.6,11.4,26.0,12.7,0
6,CULEX PIPIENS/RESTUANS,50,1931, W OHARE AIRPORT,1514,71.0,62.0,67.0,-3.0,59.0,62.0,2.0,0.01,28.9,29.6,11.4,26.0,12.7,0
6,CULEX PIPIENS/RESTUANS,50,1931, W OHARE AIRPORT,1514,71.0,62.0,67.0,-3.0,59.0,62.0,2.0,0.01,28.9,29.6,11.4,26.0,12.7,0
6,CULEX PIPIENS/RESTUANS,18,1931, W OHARE AIRPORT,1514,71.0,62.0,67.0,-3.0,59.0,62.0,2.0,0.01,28.9,29.6,11.4,26.0,12.7,0
6,CULEX PIPIENS/RESTUANS,50,1931, W OHARE AIRPORT,1514,71.0,62.0,67.0,-3.0,59.0,62.0,2.0,0.01,28.9,29.6,11.4,26.0,12.7,0
6,CULEX PIPIENS/RESTUANS,14,1931, W OHARE AIRPORT,1514,71.0,62.0,67.0,-3.0,59.0,62.0,2.0,0.01,28.9,29.6,11.4,26.0,12.7,0
6,CULEX PIPIENS/RESTUANS,50,1931, W OHARE AIRPORT,1514,71.0,62.0,67.0,-3.0,59.0,62.0,2.0,0.01,28.9,29.6,11.4,26.0,12.7,0
6,CULEX PIPIENS/RESTUANS,8,1931, W OHARE AIRPORT,1514,71.0,62.0,67.0,-3.0,59.0,62.0,2.0,0.01,28.9,29.6,11.4,26.0,12.7,0
6,CULEX PIPIENS/RESTUANS,50,1931, W OHARE AIRPORT,1514,71.0,62.0,67.0,-3.0,59.0,62.0,2.0,0.01,28.9,29.6,11.4,26.0,12.7,0
6,CULEX PIPIENS/RESTUANS,18,1931, W OHARE AIRPORT,1514,71.0,62.0,67.0,-3.0,59.0,62.0,2.0,0.01,28.9,29.6,11.4,26.0,12.7,0
6,CULEX PIPIENS/RESTUANS,50,1931, W OHARE AIRPORT,1514,71.0,62.0,67.0,-3.0,59.0,62.0,2.0,0.01,28.9,29.6,11.4,26.0,12.7,0
6,CULEX PIPIENS/RESTUANS,3,1931, W OHARE AIRPORT,1514,71.0,62.0,67.0,-3.0,59.0,62.0,2.0,0.01,28.9,29.6,11.4,26.0,12.7,0
6,CULEX RESTUANS,4,1931, W OHARE AIRPORT,1514,71.0,62.0,67.0,-3.0,59.0,62.0,2.0,0.01,28.9,29.6,11.4,26.0,12.7,0
6,CULEX RESTUANS,50,1931, W OHARE AIRPORT,1514,71.0,62.0,67.0,-3.0,59.0,62.0,2.0,0.01,28.9,29.6,11.4,26.0,12.7,0
6,CULEX RESTUANS,50,1931, W OHARE AIRPORT,1514,71.0,62.0,67.0,-3.0,59.0,62.0,2.0,0.01,28.9,29.6,11.4,26.0,12.7,0
6,CULEX RESTUANS,50,1931, W OHARE AIRPORT,1514,71.0,62.0,67.0,-3.0,59.0,62.0,2.0,0.01,28.9,29.6,11.4,26.0,12.7,0
6,CULEX RESTUANS,50,1931, W OHARE AIRPORT,1514,71.0,62.0,67.0,-3.0,59.0,62.0,2.0,0.01,28.9,29.6,11.4,26.0,12.7,0
6,CULEX RESTUANS,8,1931, W OHARE AIRPORT,1514,71.0,62.0,67.0,-3.0,59.0,62.0,2.0,0.01,28.9,29.6,11.4,26.0,12.7,0
6,CULEX RESTUANS,37,1931, W OHARE AIRPORT,1514,71.0,62.0,67.0,-3.0,59.0,62.0,2.0,0.01,28.9,29.6,11.4,26.0,12.7,0
6,CULEX RESTUANS,50,1931, W OHARE AIRPORT,1514,71.0,62.0,67.0,-3.0,59.0,62.0,2.0,0.01,28.9,29.6,11.4,26.0,12.7,0
6,CULEX RESTUANS,8,1931, W OHARE AIRPORT,1514,71.0,62.0,67.0,-3.0,59.0,62.0,2.0,0.01,28.9,29.6,11.4,26.0,12.7,0
6,CULEX RESTUANS,27,1931, W OHARE AIRPORT,1514,71.0,62.0,67.0,-3.0,59.0,62.0,2.0,0.01,28.9,29.6,11.4,26.0,12.7,0
6,CULEX PIPIENS/RESTUANS,35,1931, W OHARE,1514,71.0,62.0,67.0,-3.0,59.0,62.0,2.0,0.01,28.9,29.6,11.4,26.0,12.7,0
6,CULEX RESTUANS,20,1931, W OHARE,1514,71.0,62.0,67.0,-3.0,59.0,62.0,2.0,0.01,28.9,29.6,11.4,26.0,12.7,0
6,CULEX PIPIENS,40,1931, W OHARE,1514,71.0,62.0,67.0,-3.0,59.0,62.0,2.0,0.01,28.9,29.6,11.4,26.0,12.7,0
6,CULEX PIPIENS/RESTUANS,10,1931, W GRAND AVE,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX PIPIENS/RESTUANS,19,1931, W ROOSEVELT,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX RESTUANS,15,1931, W ROOSEVELT,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX PIPIENS/RESTUANS,15,1931, N CANNON DR,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX PIPIENS/RESTUANS,27,1931, W 95TH ST,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX RESTUANS,15,1931, W 95TH ST,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX TERRITANS,1,1931, W 95TH ST,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX PIPIENS/RESTUANS,1,1931, S CARPENTER ST,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX RESTUANS,4,1931, S CARPENTER ST,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX PIPIENS/RESTUANS,1,1931, S CENTRAL AVE,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX TERRITANS,2,1931, S CENTRAL AVE,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX PIPIENS/RESTUANS,1,1931, N HUMBOLDT DR,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX PIPIENS/RESTUANS,3,1931, S VINCENNES,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX RESTUANS,3,1931, S VINCENNES,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX PIPIENS/RESTUANS,50,1931, S ASHLAND AVE,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX PIPIENS/RESTUANS,6,1931, S ASHLAND AVE,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX PIPIENS/RESTUANS,36,1931, S ASHLAND AVE,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX RESTUANS,3,1931, S ASHLAND AVE,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX PIPIENS,3,1931, S ASHLAND AVE,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX PIPIENS/RESTUANS,2,1931, W 127TH PL,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX RESTUANS,8,1931, W 127TH PL,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX TERRITANS,5,1931, W 127TH PL,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX PIPIENS/RESTUANS,1,1931, N ASHLAND AVE OVERPASS,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX PIPIENS/RESTUANS,9,1931, N FRANCISCO AVE,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX RESTUANS,5,1931, N FRANCISCO AVE,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX PIPIENS/RESTUANS,4,1931, S MILLARD AVE,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX RESTUANS,7,1931, S MILLARD AVE,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX RESTUANS,3,1931, W 116TH ST,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX PIPIENS/RESTUANS,14,1931, S CALIFORNIA,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX RESTUANS,21,1931, S CALIFORNIA,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX RESTUANS,8,1931, S ARTESIAN AVE,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX TERRITANS,1,1931, S ARTESIAN AVE,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX PIPIENS/RESTUANS,33,1931, W 104TH ST,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX RESTUANS,33,1931, W 104TH ST,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX RESTUANS,35,1931, W 104TH ST,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX RESTUANS,1,1931, N PULASKI RD,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX PIPIENS/RESTUANS,10,1931, W 63RD ST,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX RESTUANS,20,1931, W 63RD ST,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX RESTUANS,2,1931, E 67TH ST,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX PIPIENS/RESTUANS,1,1931, S ASHLAND AVE,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX RESTUANS,1,1931, S ASHLAND AVE,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX RESTUANS,1,1931, S SOUTH SHORE DR,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX TERRITANS,1,1931, S SOUTH SHORE DR,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX PIPIENS/RESTUANS,1,1931, S EBERHART AVE,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX RESTUANS,1,1931, S EBERHART AVE,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX PIPIENS/RESTUANS,1,1931, S DEARBORN ST,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX RESTUANS,3,1931, S DEARBORN ST,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX RESTUANS,5,1931, S UNION AVE,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX RESTUANS,1,1931, S CHICAGO AVE,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX PIPIENS/RESTUANS,38,1931, S KOLMAR,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX PIPIENS/RESTUANS,37,1931, S KOLMAR,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX RESTUANS,24,1931, S KOLMAR,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX RESTUANS,35,1931, S KOLMAR,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX TERRITANS,1,1931, S KOLMAR,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX TERRITANS,2,1931, W 64TH ST,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX PIPIENS/RESTUANS,11,1931, S PULASKI RD,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX RESTUANS,8,1931, S PULASKI RD,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX PIPIENS/RESTUANS,43,1931, S DOTY AVE,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX PIPIENS/RESTUANS,50,1931, S DOTY AVE,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX RESTUANS,46,1931, S DOTY AVE,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX SALINARIUS,1,1931, S DOTY AVE,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX RESTUANS,2,1931, S TORRENCE AVE,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX PIPIENS/RESTUANS,8,1931, E 105TH ST,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX RESTUANS,2,1931, E 105TH ST,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX RESTUANS,1,1931, E 130TH ST,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX TERRITANS,1,1931, W MONTANA ST,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX RESTUANS,2,1931, S KOSTNER AVE,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX PIPIENS/RESTUANS,2,1931, E 91ST PL,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX RESTUANS,2,1931, E 91ST PL,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX PIPIENS/RESTUANS,1,1931, W ADDISON ST,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX RESTUANS,5,1931, W ADDISON ST,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX PIPIENS/RESTUANS,18,1931, W GARFIELD BLVD,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX RESTUANS,37,1931, W GARFIELD BLVD,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX RESTUANS,1,1931, N LARAMIE AVE,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX RESTUANS,5,1931, N ASHLAND AVE,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX RESTUANS,11,1931, W 65TH ST,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
6,CULEX TERRITANS,1,1931, W 65TH ST,1514,72.0,63.0,68.0,-2.0,60.0,63.0,3.0,0.05,28.96,29.6,12.6,26.0,13.5,0
7,CULEX PIPIENS/RESTUANS,24,1930, N OAK PARK AVE,1508,89.0,65.0,77.0,5.0,55.0,64.0,12.0,0.0,29.26,29.97,2.9,5.0,4.3,0
7,CULEX RESTUANS,18,1930, N OAK PARK AVE,1508,89.0,65.0,77.0,5.0,55.0,64.0,12.0,0.0,29.26,29.97,2.9,5.0,4.3,0
7,CULEX PIPIENS,4,1930, N OAK PARK AVE,1508,89.0,65.0,77.0,5.0,55.0,64.0,12.0,0.0,29.26,29.97,2.9,5.0,4.3,0
7,CULEX PIPIENS/RESTUANS,4,1930, N OAKLEY AVE,1508,89.0,65.0,77.0,5.0,55.0,64.0,12.0,0.0,29.26,29.97,2.9,5.0,4.3,0
7,CULEX RESTUANS,23,1930, N OAKLEY AVE,1508,89.0,65.0,77.0,5.0,55.0,64.0,12.0,0.0,29.26,29.97,2.9,5.0,4.3,0
7,CULEX PIPIENS/RESTUANS,17,1930, N PITTSBURGH AVE,1508,89.0,65.0,77.0,5.0,55.0,64.0,12.0,0.0,29.26,29.97,2.9,5.0,4.3,0
7,CULEX RESTUANS,46,1930, N PITTSBURGH AVE,1508,89.0,65.0,77.0,5.0,55.0,64.0,12.0,0.0,29.26,29.97,2.9,5.0,4.3,0
7,CULEX RESTUANS,31,1930, N PITTSBURGH AVE,1508,89.0,65.0,77.0,5.0,55.0,64.0,12.0,0.0,29.26,29.97,2.9,5.0,4.3,0
7,CULEX RESTUANS,1,1930, N WESTERN AVE,1508,89.0,65.0,77.0,5.0,55.0,64.0,12.0,0.0,29.26,29.97,2.9,5.0,4.3,0
