,month,Species,Sunset,Street,DaylightHrs,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Cool,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,WnvPresent
6359,6,CULEX RESTUANS,19.52, W OHARE AIRPORT,15.2,81.0,63.0,72.0,1.0,54.0,61.0,7.0,0.0,29.28,30.0,8.2,17.0,9.4,0
6360,6,CULEX RESTUANS,19.52, W OHARE AIRPORT,15.2,81.0,63.0,72.0,1.0,54.0,61.0,7.0,0.0,29.28,30.0,8.2,17.0,9.4,0
6361,6,CULEX PIPIENS/RESTUANS,19.52, W OHARE,15.2,81.0,63.0,72.0,1.0,54.0,61.0,7.0,0.0,29.28,30.0,8.2,17.0,9.4,0
6362,6,CULEX RESTUANS,19.52, W OHARE,15.2,81.0,63.0,72.0,1.0,54.0,61.0,7.0,0.0,29.28,30.0,8.2,17.0,9.4,0
6363,6,CULEX PIPIENS,19.52, W OHARE,15.2,81.0,63.0,72.0,1.0,54.0,61.0,7.0,0.0,29.28,30.0,8.2,17.0,9.4,0
6364,6,CULEX PIPIENS/RESTUANS,19.52, W GRAND AVE,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6365,6,CULEX PIPIENS/RESTUANS,19.52, W ROOSEVELT,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6366,6,CULEX RESTUANS,19.52, W ROOSEVELT,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6367,6,CULEX PIPIENS/RESTUANS,19.52, N CANNON DR,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6368,6,CULEX PIPIENS/RESTUANS,19.52, W 95TH ST,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6369,6,CULEX RESTUANS,19.52, W 95TH ST,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6370,6,CULEX TERRITANS,19.52, W 95TH ST,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6371,6,CULEX PIPIENS/RESTUANS,19.52, S CARPENTER ST,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6372,6,CULEX RESTUANS,19.52, S CARPENTER ST,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6373,6,CULEX PIPIENS/RESTUANS,19.52, S CENTRAL AVE,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6374,6,CULEX TERRITANS,19.52, S CENTRAL AVE,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6375,6,CULEX PIPIENS/RESTUANS,19.52, N HUMBOLDT DR,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6376,6,CULEX PIPIENS/RESTUANS,19.52, S VINCENNES,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6377,6,CULEX RESTUANS,19.52, S VINCENNES,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6378,6,CULEX PIPIENS/RESTUANS,19.52, S ASHLAND AVE,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6379,6,CULEX PIPIENS/RESTUANS,19.52, S ASHLAND AVE,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6380,6,CULEX PIPIENS/RESTUANS,19.52, S ASHLAND AVE,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6381,6,CULEX RESTUANS,19.52, S ASHLAND AVE,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6382,6,CULEX PIPIENS,19.52, S ASHLAND AVE,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6383,6,CULEX PIPIENS/RESTUANS,19.52, W 127TH PL,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6384,6,CULEX RESTUANS,19.52, W 127TH PL,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6385,6,CULEX TERRITANS,19.52, W 127TH PL,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6386,6,CULEX PIPIENS/RESTUANS,19.52, N ASHLAND AVE OVERPASS,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6387,6,CULEX PIPIENS/RESTUANS,19.52, N FRANCISCO AVE,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6388,6,CULEX RESTUANS,19.52, N FRANCISCO AVE,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6389,6,CULEX PIPIENS/RESTUANS,19.52, S MILLARD AVE,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6390,6,CULEX RESTUANS,19.52, S MILLARD AVE,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6391,6,CULEX RESTUANS,19.52, W 116TH ST,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6392,6,CULEX PIPIENS/RESTUANS,19.52, S CALIFORNIA,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6393,6,CULEX RESTUANS,19.52, S CALIFORNIA,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6394,6,CULEX RESTUANS,19.52, S ARTESIAN AVE,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6395,6,CULEX TERRITANS,19.52, S ARTESIAN AVE,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6396,6,CULEX PIPIENS/RESTUANS,19.52, W 104TH ST,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6397,6,CULEX RESTUANS,19.52, W 104TH ST,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6398,6,CULEX RESTUANS,19.52, W 104TH ST,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6399,6,CULEX RESTUANS,19.52, N PULASKI RD,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6400,6,CULEX PIPIENS/RESTUANS,19.52, W 63RD ST,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6401,6,CULEX RESTUANS,19.52, W 63RD ST,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6402,6,CULEX RESTUANS,19.52, E 67TH ST,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6403,6,CULEX PIPIENS/RESTUANS,19.52, S ASHLAND AVE,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6404,6,CULEX RESTUANS,19.52, S ASHLAND AVE,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6405,6,CULEX RESTUANS,19.52, S SOUTH SHORE DR,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6406,6,CULEX TERRITANS,19.52, S SOUTH SHORE DR,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6407,6,CULEX PIPIENS/RESTUANS,19.52, S EBERHART AVE,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6408,6,CULEX RESTUANS,19.52, S EBERHART AVE,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6409,6,CULEX PIPIENS/RESTUANS,19.52, S DEARBORN ST,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6410,6,CULEX RESTUANS,19.52, S DEARBORN ST,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6411,6,CULEX RESTUANS,19.52, S UNION AVE,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6412,6,CULEX RESTUANS,19.52, S CHICAGO AVE,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6413,6,CULEX PIPIENS/RESTUANS,19.52, S KOLMAR,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6414,6,CULEX PIPIENS/RESTUANS,19.52, S KOLMAR,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6415,6,CULEX RESTUANS,19.52, S KOLMAR,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6416,6,CULEX RESTUANS,19.52, S KOLMAR,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6417,6,CULEX TERRITANS,19.52, S KOLMAR,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6418,6,CULEX TERRITANS,19.52, W 64TH ST,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6419,6,CULEX PIPIENS/RESTUANS,19.52, S PULASKI RD,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6420,6,CULEX RESTUANS,19.52, S PULASKI RD,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6421,6,CULEX PIPIENS/RESTUANS,19.52, S DOTY AVE,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6422,6,CULEX PIPIENS/RESTUANS,19.52, S DOTY AVE,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6423,6,CULEX RESTUANS,19.52, S DOTY AVE,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6424,6,CULEX SALINARIUS,19.52, S DOTY AVE,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6425,6,CULEX RESTUANS,19.52, S TORRENCE AVE,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6426,6,CULEX PIPIENS/RESTUANS,19.52, E 105TH ST,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6427,6,CULEX RESTUANS,19.52, E 105TH ST,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6428,6,CULEX RESTUANS,19.52, E 130TH ST,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6429,6,CULEX TERRITANS,19.52, W MONTANA ST,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6430,6,CULEX RESTUANS,19.52, S KOSTNER AVE,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6431,6,CULEX PIPIENS/RESTUANS,19.52, E 91ST PL,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6432,6,CULEX RESTUANS,19.52, E 91ST PL,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6433,6,CULEX PIPIENS/RESTUANS,19.52, W ADDISON ST,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6434,6,CULEX RESTUANS,19.52, W ADDISON ST,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6435,6,CULEX PIPIENS/RESTUANS,19.52, W GARFIELD BLVD,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6436,6,CULEX RESTUANS,19.52, W GARFIELD BLVD,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6437,6,CULEX RESTUANS,19.52, N LARAMIE AVE,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6438,6,CULEX RESTUANS,19.52, N ASHLAND AVE,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6439,6,CULEX RESTUANS,19.52, W 65TH ST,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6440,6,CULEX TERRITANS,19.52, W 65TH ST,15.2,81.0,65.0,73.0,2.0,53.0,61.0,8.0,0.001,29.34,29.99,9.2,16.0,10.6,0
6441,7,CULEX PIPIENS/RESTUANS,19.47, N OAK PARK AVE,15.04,91.0,61.0,76.0,3.0,58.0,66.0,11.0,0.001,29.12,29.82,5.5,25.0,8.5,0
6442,7,CULEX RESTUANS,19.47, N OAK PARK AVE,15.04,91.0,61.0,76.0,3.0,58.0,66.0,11.0,0.001,29.12,29.82,5.5,25.0,8.5,0
6443,7,CULEX PIPIENS,19.47, N OAK PARK AVE,15.04,91.0,61.0,76.0,3.0,58.0,66.0,11.0,0.001,29.12,29.82,5.5,25.0,8.5,0
6444,7,CULEX PIPIENS/RESTUANS,19.47, N OAKLEY AVE,15.04,91.0,61.0,76.0,3.0,58.0,66.0,11.0,0.001,29.12,29.82,5.5,25.0,8.5,0
6445,7,CULEX RESTUANS,19.47, N OAKLEY AVE,15.04,91.0,61.0,76.0,3.0,58.0,66.0,11.0,0.001,29.12,29.82,5.5,25.0,8.5,0
6446,7,CULEX PIPIENS/RESTUANS,19.47, N PITTSBURGH AVE,15.04,91.0,61.0,76.0,3.0,58.0,66.0,11.0,0.001,29.12,29.82,5.5,25.0,8.5,0
6447,7,CULEX RESTUANS,19.47, N PITTSBURGH AVE,15.04,91.0,61.0,76.0,3.0,58.0,66.0,11.0,0.001,29.12,29.82,5.5,25.0,8.5,0
6448,7,CULEX RESTUANS,19.47, N PITTSBURGH AVE,15.04,91.0,61.0,76.0,3.0,58.0,66.0,11.0,0.001,29.12,29.82,5.5,25.0,8.5,0
6449,7,CULEX RESTUANS,19.47, N WESTERN AVE,15.04,91.0,61.0,76.0,3.0,58.0,66.0,11.0,0.001,29.12,29.82,5.5,25.0,8.5,0
6450,7,CULEX PIPIENS/RESTUANS,19.47,  W ARMITAGE AVENUE,15.04,91.0,61.0,76.0,3.0,58.0,66.0,11.0,0.001,29.12,29.82,5.5,25.0,8.5,0
6451,7,CULEX PIPIENS/RESTUANS,19.47,  W ARMITAGE AVENUE,15.04,91.0,61.0,76.0,3.0,58.0,66.0,11.0,0.001,29.12,29.82,5.5,25.0,8.5,0
6452,7,CULEX RESTUANS,19.47,  W ARMITAGE AVENUE,15.04,91.0,61.0,76.0,3.0,58.0,66.0,11.0,0.001,29.12,29.82,5.5,25.0,8.5,0
6453,7,CULEX SALINARIUS,19.47,  W ARMITAGE AVENUE,15.04,91.0,61.0,76.0,3.0,58.0,66.0,11.0,0.001,29.12,29.82,5.5,25.0,8.5,0
6454,7,CULEX PIPIENS/RESTUANS,19.47, N KEDVALE AVE,15.04,91.0,61.0,76.0,3.0,58.0,66.0,11.0,0.001,29.12,29.82,5.5,25.0,8.5,0
6455,7,CULEX RESTUANS,19.47, N KEDVALE AVE,15.04,91.0,61.0,76.0,3.0,58.0,66.0,11.0,0.001,29.12,29.82,5.5,25.0,8.5,0
6456,7,CULEX RESTUANS,19.47, N CAMPBELL AVE,15.04,91.0,61.0,76.0,3.0,58.0,66.0,11.0,0.001,29.12,29.82,5.5,25.0,8.5,0
6457,7,CULEX PIPIENS/RESTUANS,19.47, N MILWAUKEE AVE,15.04,91.0,61.0,76.0,3.0,58.0,66.0,11.0,0.001,29.12,29.82,5.5,25.0,8.5,0
6458,7,CULEX RESTUANS,19.47, N MILWAUKEE AVE,15.04,91.0,61.0,76.0,3.0,58.0,66.0,11.0,0.001,29.12,29.82,5.5,25.0,8.5,0
6459,7,CULEX PIPIENS,19.47, N MILWAUKEE AVE,15.04,91.0,61.0,76.0,3.0,58.0,66.0,11.0,0.001,29.12,29.82,5.5,25.0,8.5,0
6460,7,CULEX PIPIENS/RESTUANS,19.47, N MOSELL AVE,15.04,91.0,61.0,76.0,3.0,58.0,66.0,11.0,0.001,29.12,29.82,5.5,25.0,8.5,0
6461,7,CULEX RESTUANS,19.47, N MOSELL AVE,15.04,91.0,61.0,76.0,3.0,58.0,66.0,11.0,0.001,29.12,29.82,5.5,25.0,8.5,0
6462,7,CULEX PIPIENS/RESTUANS,19.47, W GREENLEAF AVE,15.04,91.0,61.0,76.0,3.0,58.0,66.0,11.0,0.001,29.12,29.82,5.5,25.0,8.5,0
6463,7,CULEX RESTUANS,19.47, N RUTHERFORD AVE,15.04,91.0,61.0,76.0,3.0,58.0,66.0,11.0,0.001,29.12,29.82,5.5,25.0,8.5,0
6464,7,CULEX PIPIENS/RESTUANS,19.47, N PULASKI RD,15.04,91.0,61.0,76.0,3.0,58.0,66.0,11.0,0.001,29.12,29.82,5.5,25.0,8.5,0
6465,7,CULEX RESTUANS,19.47, N PULASKI RD,15.04,91.0,61.0,76.0,3.0,58.0,66.0,11.0,0.001,29.12,29.82,5.5,25.0,8.5,0
6466,7,CULEX TERRITANS,19.47, N PULASKI RD,15.04,91.0,61.0,76.0,3.0,58.0,66.0,11.0,0.001,29.12,29.82,5.5,25.0,8.5,0
6467,7,CULEX PIPIENS/RESTUANS,19.47, W HIGGINS RD,15.04,91.0,61.0,76.0,3.0,58.0,66.0,11.0,0.001,29.12,29.82,5.5,25.0,8.5,0
6468,7,CULEX RESTUANS,19.47, W HIGGINS RD,15.04,91.0,61.0,76.0,3.0,58.0,66.0,11.0,0.001,29.12,29.82,5.5,25.0,8.5,0
6469,7,CULEX PIPIENS/RESTUANS,19.47, W OHARE AIRPORT,15.04,91.0,61.0,76.0,3.0,58.0,66.0,11.0,0.001,29.12,29.82,5.5,25.0,8.5,0
6470,7,CULEX PIPIENS/RESTUANS,19.47, W OHARE AIRPORT,15.04,91.0,61.0,76.0,3.0,58.0,66.0,11.0,0.001,29.12,29.82,5.5,25.0,8.5,0
6471,7,CULEX PIPIENS/RESTUANS,19.47, W OHARE AIRPORT,15.04,91.0,61.0,76.0,3.0,58.0,66.0,11.0,0.001,29.12,29.82,5.5,25.0,8.5,0
6472,7,CULEX PIPIENS/RESTUANS,19.47, W OHARE AIRPORT,15.04,91.0,61.0,76.0,3.0,58.0,66.0,11.0,0.001,29.12,29.82,5.5,25.0,8.5,0
6473,7,CULEX PIPIENS/RESTUANS,19.47, W OHARE AIRPORT,15.04,91.0,61.0,76.0,3.0,58.0,66.0,11.0,0.001,29.12,29.82,5.5,25.0,8.5,0
6474,7,CULEX PIPIENS/RESTUANS,19.47, W OHARE AIRPORT,15.04,91.0,61.0,76.0,3.0,58.0,66.0,11.0,0.001,29.12,29.82,5.5,25.0,8.5,0
6475,7,CULEX PIPIENS/RESTUANS,19.47, W OHARE AIRPORT,15.04,91.0,61.0,76.0,3.0,58.0,66.0,11.0,0.001,29.12,29.82,5.5,25.0,8.5,0
6476,7,CULEX RESTUANS,19.47, W OHARE AIRPORT,15.04,91.0,61.0,76.0,3.0,58.0,66.0,11.0,0.001,29.12,29.82,5.5,25.0,8.5,0
6477,7,CULEX RESTUANS,19.47, W OHARE AIRPORT,15.04,91.0,61.0,76.0,3.0,58.0,66.0,11.0,0.001,29.12,29.82,5.5,25.0,8.5,0
6478,7,CULEX RESTUANS,19.47, W OHARE AIRPORT,15.04,91.0,61.0,76.0,3.0,58.0,66.0,11.0,0.001,29.12,29.82,5.5,25.0,8.5,0
6479,7,CULEX RESTUANS,19.47, W OHARE AIRPORT,15.04,91.0,61.0,76.0,3.0,58.0,66.0,11.0,0.001,29.12,29.82,5.5,25.0,8.5,0
6480,7,CULEX RESTUANS,19.47, W OHARE AIRPORT,15.04,91.0,61.0,76.0,3.0,58.0,66.0,11.0,0.001,29.12,29.82,5.5,25.0,8.5,0
6481,7,CULEX RESTUANS,19.47, W OHARE AIRPORT,15.04,91.0,61.0,76.0,3.0,58.0,66.0,11.0,0.001,29.12,29.82,5.5,25.0,8.5,0
6482,7,CULEX RESTUANS,19.47, W OHARE AIRPORT,15.04,91.0,61.0,76.0,3.0,58.0,66.0,11.0,0.001,29.12,29.82,5.5,25.0,8.5,0
6483,7,CULEX RESTUANS,19.47, W OHARE AIRPORT,15.04,91.0,61.0,76.0,3.0,58.0,66.0,11.0,0.001,29.12,29.82,5.5,25.0,8.5,0
6484,7,CULEX RESTUANS,19.47, W OHARE AIRPORT,15.04,91.0,61.0,76.0,3.0,58.0,66.0,11.0,0.001,29.12,29.82,5.5,25.0,8.5,0
6485,7,CULEX PIPIENS,19.47, W OHARE AIRPORT,15.04,91.0,61.0,76.0,3.0,58.0,66.0,11.0,0.001,29.12,29.82,5.5,25.0,8.5,0
6486,7,CULEX PIPIENS/RESTUANS,19.47, W OHARE,15.04,91.0,61.0,76.0,3.0,58.0,66.0,11.0,0.001,29.12,29.82,5.5,25.0,8.5,0
6487,7,CULEX PIPIENS/RESTUANS,19.47, W OHARE,15.04,91.0,61.0,76.0,3.0,58.0,66.0,11.0,0.001,29.12,29.82,5.5,25.0,8.5,0
6488,7,CULEX RESTUANS,19.47, W OHARE,15.04,91.0,61.0,76.0,3.0,58.0,66.0,11.0,0.001,29.12,29.82,5.5,25.0,8.5,0
6489,7,CULEX RESTUANS,19.47, W OHARE,15.04,91.0,61.0,76.0,3.0,58.0,66.0,11.0,0.001,29.12,29.82,5.5,25.0,8.5,0
6490,7,CULEX RESTUANS,19.47, W OHARE,15.04,91.0,61.0,76.0,3.0,58.0,66.0,11.0,0.001,29.12,29.82,5.5,25.0,8.5,0
6491,7,CULEX PIPIENS/RESTUANS,19.47, N MONT CLARE AVE,15.04,91.0,61.0,76.0,3.0,58.0,66.0,11.0,0.001,29.12,29.82,5.5,25.0,8.5,0
6492,7,CULEX RESTUANS,19.47, N MONT CLARE AVE,15.04,91.0,61.0,76.0,3.0,58.0,66.0,11.0,0.001,29.12,29.82,5.5,25.0,8.5,0
6493,7,CULEX PIPIENS/RESTUANS,19.47, N SPRINGFIELD AVE,15.04,91.0,61.0,76.0,3.0,58.0,66.0,11.0,0.001,29.12,29.82,5.5,25.0,8.5,0
6494,7,CULEX RESTUANS,19.47, N SPRINGFIELD AVE,15.04,91.0,61.0,76.0,3.0,58.0,66.0,11.0,0.001,29.12,29.82,5.5,25.0,8.5,0
6495,7,CULEX PIPIENS/RESTUANS,19.47, N RIDGE AVE,15.04,91.0,61.0,76.0,3.0,58.0,66.0,11.0,0.001,29.12,29.82,5.5,25.0,8.5,0
6496,7,CULEX RESTUANS,19.47, N RIDGE AVE,15.04,91.0,61.0,76.0,3.0,58.0,66.0,11.0,0.001,29.12,29.82,5.5,25.0,8.5,0
6497,7,CULEX PIPIENS/RESTUANS,19.47, W GRAND AVE,15.04,90.0,67.0,79.0,6.0,60.0,68.0,14.0,0.0,29.18,29.81,5.3,24.0,8.0,0
6498,7,CULEX PIPIENS/RESTUANS,19.47, W ROOSEVELT,15.04,90.0,67.0,79.0,6.0,60.0,68.0,14.0,0.0,29.18,29.81,5.3,24.0,8.0,0
6499,7,CULEX RESTUANS,19.47, W ROOSEVELT,15.04,90.0,67.0,79.0,6.0,60.0,68.0,14.0,0.0,29.18,29.81,5.3,24.0,8.0,0
6500,7,CULEX PIPIENS,19.47, W ROOSEVELT,15.04,90.0,67.0,79.0,6.0,60.0,68.0,14.0,0.0,29.18,29.81,5.3,24.0,8.0,0
6501,7,CULEX TERRITANS,19.47, W ROOSEVELT,15.04,90.0,67.0,79.0,6.0,60.0,68.0,14.0,0.0,29.18,29.81,5.3,24.0,8.0,0
6502,7,CULEX RESTUANS,19.47, W CHICAGO,15.04,90.0,67.0,79.0,6.0,60.0,68.0,14.0,0.0,29.18,29.81,5.3,24.0,8.0,0
6503,7,CULEX PIPIENS/RESTUANS,19.47, N CANNON DR,15.04,90.0,67.0,79.0,6.0,60.0,68.0,14.0,0.0,29.18,29.81,5.3,24.0,8.0,0
6504,7,CULEX RESTUANS,19.47, N CANNON DR,15.04,90.0,67.0,79.0,6.0,60.0,68.0,14.0,0.0,29.18,29.81,5.3,24.0,8.0,0
6505,7,CULEX PIPIENS/RESTUANS,19.47, W 95TH ST,15.04,90.0,67.0,79.0,6.0,60.0,68.0,14.0,0.0,29.18,29.81,5.3,24.0,8.0,0
6506,7,CULEX RESTUANS,19.47, W 95TH ST,15.04,90.0,67.0,79.0,6.0,60.0,68.0,14.0,0.0,29.18,29.81,5.3,24.0,8.0,0
6507,7,CULEX PIPIENS/RESTUANS,19.47, S CENTRAL AVE,15.04,90.0,67.0,79.0,6.0,60.0,68.0,14.0,0.0,29.18,29.81,5.3,24.0,8.0,0
6508,7,CULEX RESTUANS,19.47, S CENTRAL AVE,15.04,90.0,67.0,79.0,6.0,60.0,68.0,14.0,0.0,29.18,29.81,5.3,24.0,8.0,0
6509,7,CULEX TERRITANS,19.47, S CENTRAL AVE,15.04,90.0,67.0,79.0,6.0,60.0,68.0,14.0,0.0,29.18,29.81,5.3,24.0,8.0,0
6510,7,CULEX PIPIENS/RESTUANS,19.47, N HUMBOLDT DR,15.04,90.0,67.0,79.0,6.0,60.0,68.0,14.0,0.0,29.18,29.81,5.3,24.0,8.0,0
